461310.000 4625370.000 93.9
461330.000 4625370.000 85.6
461350.000 4625370.000 79.2
461370.000 4625370.000 70.67
461390.000 4625370.000 86.42
461410.000 4625370.000 96.22
461430.000 4625370.000 76.39
461450.000 4625370.000 84.13
461470.000 4625370.000 97.05
461490.000 4625370.000 27.63
461510.000 4625370.000 74.63
461530.000 4625370.000 65.19
461550.000 4625370.000 98.48
461570.000 4625370.000 76.8
461590.000 4625370.000 85.53
461610.000 4625370.000 79.23
461630.000 4625370.000 67.01
461650.000 4625370.000 89.43
461670.000 4625370.000 100.44
461690.000 4625370.000 75.45
461710.000 4625370.000 69.19
461730.000 4625370.000 97.67
461750.000 4625370.000 93.61
461770.000 4625370.000 80.27
461790.000 4625370.000 118.29
461810.000 4625370.000 62.99
461830.000 4625370.000 91.35
461850.000 4625370.000 101.37
461870.000 4625370.000 101.9
461890.000 4625370.000 79.32
461310.000 4625350.000 121.05
461330.000 4625350.000 33.47
461350.000 4625350.000 72.1
461370.000 4625350.000 90.79
461390.000 4625350.000 74.27
461410.000 4625350.000 68.23
461430.000 4625350.000 90.31
461450.000 4625350.000 64.64
461470.000 4625350.000 66.53
461490.000 4625350.000 31.31
461510.000 4625350.000 40.22
461530.000 4625350.000 54.64
461550.000 4625350.000 56.63
461570.000 4625350.000 71.15
461590.000 4625350.000 96.43
461610.000 4625350.000 67.52
461630.000 4625350.000 69.29
461650.000 4625350.000 82.05
461670.000 4625350.000 98.54
461690.000 4625350.000 81.4
461710.000 4625350.000 88.13
461730.000 4625350.000 106.55
461750.000 4625350.000 97.71
461770.000 4625350.000 101.02
461790.000 4625350.000 108.95
461810.000 4625350.000 89.64
461830.000 4625350.000 74.89
461850.000 4625350.000 93.31
461870.000 4625350.000 75.56
461890.000 4625350.000 85.58
461310.000 4625330.000 105.59
461330.000 4625330.000 79.57
461350.000 4625330.000 45.86
461370.000 4625330.000 59.26
461390.000 4625330.000 75.34
461410.000 4625330.000 90.42
461430.000 4625330.000 55.15
461450.000 4625330.000 56.1
461470.000 4625330.000 73.65
461490.000 4625330.000 58.74
461510.000 4625330.000 22.12
461530.000 4625330.000 45.08
461550.000 4625330.000 47.27
461570.000 4625330.000 34.02
461590.000 4625330.000 30.41
461610.000 4625330.000 63.09
461630.000 4625330.000 103.37
461650.000 4625330.000 96.71
461670.000 4625330.000 86.53
461690.000 4625330.000 108.88
461710.000 4625330.000 112.42
461730.000 4625330.000 100.59
461750.000 4625330.000 74.76
461770.000 4625330.000 83.1
461790.000 4625330.000 80.33
461810.000 4625330.000 40.42
461830.000 4625330.000 60.84
461850.000 4625330.000 79.91
461870.000 4625330.000 70.89
461890.000 4625330.000 76.41
461310.000 4625310.000 111.31
461330.000 4625310.000 104.68
461350.000 4625310.000 72.74
461370.000 4625310.000 38.35
461390.000 4625310.000 41.42
461410.000 4625310.000 96.61
461430.000 4625310.000 82.82
461450.000 4625310.000 57.49
461470.000 4625310.000 83.56
461490.000 4625310.000 91.07
461510.000 4625310.000 46.44
461530.000 4625310.000 34.79
461550.000 4625310.000 46.07
461570.000 4625310.000 44.74
461590.000 4625310.000 47.64
461610.000 4625310.000 37.83
461630.000 4625310.000 74.79
461650.000 4625310.000 87.9
461670.000 4625310.000 52.62
461690.000 4625310.000 73.34
461710.000 4625310.000 74.32
461730.000 4625310.000 68.23
461750.000 4625310.000 74.7
461770.000 4625310.000 80.19
461790.000 4625310.000 67.35
461810.000 4625310.000 32.83
461830.000 4625310.000 26.94
461850.000 4625310.000 32.95
461870.000 4625310.000 55.05
461890.000 4625310.000 67.39
461310.000 4625290.000 105.1
461330.000 4625290.000 109.16
461350.000 4625290.000 113.33
461370.000 4625290.000 94.17
461390.000 4625290.000 52.17
461410.000 4625290.000 82.93
461430.000 4625290.000 94.18
461450.000 4625290.000 100.02
461470.000 4625290.000 75.79
461490.000 4625290.000 68.24
461510.000 4625290.000 61.11
461530.000 4625290.000 71.59
461550.000 4625290.000 62.54
461570.000 4625290.000 55.09
461590.000 4625290.000 52.44
461610.000 4625290.000 35.54
461630.000 4625290.000 41.88
461650.000 4625290.000 73.75
461670.000 4625290.000 85.68
461690.000 4625290.000 58.95
461710.000 4625290.000 98.07
461730.000 4625290.000 74.85
461750.000 4625290.000 73.63
461770.000 4625290.000 54.28
461790.000 4625290.000 63.36
461810.000 4625290.000 25.43
461830.000 4625290.000 41.74
461850.000 4625290.000 68.78
461870.000 4625290.000 34.06
461890.000 4625290.000 51.21
461310.000 4625270.000 93.88
461330.000 4625270.000 99.41
461350.000 4625270.000 99.05
461370.000 4625270.000 124.2
461390.000 4625270.000 74.4
461410.000 4625270.000 67.14
461430.000 4625270.000 82.09
461450.000 4625270.000 94.84
461470.000 4625270.000 95.39
461490.000 4625270.000 58.81
461510.000 4625270.000 57.08
461530.000 4625270.000 60.33
461550.000 4625270.000 58.93
461570.000 4625270.000 62.8
461590.000 4625270.000 92.46
461610.000 4625270.000 46.48
461630.000 4625270.000 25.01
461650.000 4625270.000 49.72
461670.000 4625270.000 58.53
461690.000 4625270.000 78.25
461710.000 4625270.000 84.37
461730.000 4625270.000 72.93
461750.000 4625270.000 73.08
461770.000 4625270.000 68.89
461790.000 4625270.000 34.68
461810.000 4625270.000 30.23
461830.000 4625270.000 57.59
461850.000 4625270.000 92.44
461870.000 4625270.000 49.13
461890.000 4625270.000 34.64
461310.000 4625250.000 99.07
461330.000 4625250.000 88.93
461350.000 4625250.000 88.09
461370.000 4625250.000 109.58
461390.000 4625250.000 96.25
461410.000 4625250.000 29.44
461430.000 4625250.000 50.59
461450.000 4625250.000 39.06
461470.000 4625250.000 62.02
461490.000 4625250.000 40.34
461510.000 4625250.000 79.52
461530.000 4625250.000 88.56
461550.000 4625250.000 66.68
461570.000 4625250.000 45.49
461590.000 4625250.000 66.15
461610.000 4625250.000 59.52
461630.000 4625250.000 35.18
461650.000 4625250.000 28.86
461670.000 4625250.000 50.15
461690.000 4625250.000 70.33
461710.000 4625250.000 70.29
461730.000 4625250.000 41.46
461750.000 4625250.000 32.14
461770.000 4625250.000 22.75
461790.000 4625250.000 20.81
461810.000 4625250.000 38.15
461830.000 4625250.000 95.54
461850.000 4625250.000 61.5
461870.000 4625250.000 76.57
461890.000 4625250.000 54.01
461310.000 4625230.000 101.46
461330.000 4625230.000 93.98
461350.000 4625230.000 81
461370.000 4625230.000 104.14
461390.000 4625230.000 112.12
461410.000 4625230.000 102.79
461430.000 4625230.000 86.68
461450.000 4625230.000 56.01
461470.000 4625230.000 54.24
461490.000 4625230.000 58.45
461510.000 4625230.000 62.15
461530.000 4625230.000 52.08
461550.000 4625230.000 66.94
461570.000 4625230.000 76.92
461590.000 4625230.000 58.26
461610.000 4625230.000 87.64
461630.000 4625230.000 58.39
461650.000 4625230.000 20.65
461670.000 4625230.000 52.15
461690.000 4625230.000 52.78
461710.000 4625230.000 43.67
461730.000 4625230.000 50.81
461750.000 4625230.000 82.56
461770.000 4625230.000 72.12
461790.000 4625230.000 53.84
461810.000 4625230.000 65.52
461830.000 4625230.000 63.43
461850.000 4625230.000 48.04
461870.000 4625230.000 75.29
461890.000 4625230.000 61.51
461310.000 4625210.000 76.29
461330.000 4625210.000 101.96
461350.000 4625210.000 94.2
461370.000 4625210.000 105.55
461390.000 4625210.000 111.67
461410.000 4625210.000 106.19
461430.000 4625210.000 97.63
461450.000 4625210.000 78.35
461470.000 4625210.000 85.95
461490.000 4625210.000 96.09
461510.000 4625210.000 67.29
461530.000 4625210.000 64.82
461550.000 4625210.000 92.17
461570.000 4625210.000 69.19
461590.000 4625210.000 64.78
461610.000 4625210.000 75.8
461630.000 4625210.000 82.41
461650.000 4625210.000 27.15
461670.000 4625210.000 20.17
461690.000 4625210.000 26.65
461710.000 4625210.000 50.84
461730.000 4625210.000 79.56
461750.000 4625210.000 87.3
461770.000 4625210.000 52.72
461790.000 4625210.000 68.09
461810.000 4625210.000 56.97
461830.000 4625210.000 90.89
461850.000 4625210.000 90.62
461870.000 4625210.000 64.91
461890.000 4625210.000 88.55
461310.000 4625190.000 70.66
461330.000 4625190.000 76.43
461350.000 4625190.000 88.46
461370.000 4625190.000 99.8
461390.000 4625190.000 111.57
461410.000 4625190.000 104.34
461430.000 4625190.000 88.37
461450.000 4625190.000 103.66
461470.000 4625190.000 109.89
461490.000 4625190.000 106.05
461510.000 4625190.000 103.69
461530.000 4625190.000 86.93
461550.000 4625190.000 103.45
461570.000 4625190.000 68.31
461590.000 4625190.000 43.43
461610.000 4625190.000 47.42
461630.000 4625190.000 77.36
461650.000 4625190.000 59.15
461670.000 4625190.000 30.09
461690.000 4625190.000 51.12
461710.000 4625190.000 71.77
461730.000 4625190.000 78.83
461750.000 4625190.000 66.23
461770.000 4625190.000 69.8
461790.000 4625190.000 60.04
461810.000 4625190.000 50.98
461830.000 4625190.000 79.36
461850.000 4625190.000 103.22
461870.000 4625190.000 100.45
461890.000 4625190.000 50.95
461310.000 4625170.000 83.36
461330.000 4625170.000 77.92
461350.000 4625170.000 53.85
461370.000 4625170.000 63.16
461390.000 4625170.000 94.39
461410.000 4625170.000 98.32
461430.000 4625170.000 93.69
461450.000 4625170.000 77.01
461470.000 4625170.000 82.89
461490.000 4625170.000 86.31
461510.000 4625170.000 91.51
461530.000 4625170.000 99.94
461550.000 4625170.000 101.46
461570.000 4625170.000 73.65
461590.000 4625170.000 38.98
461610.000 4625170.000 54.77
461630.000 4625170.000 75.46
461650.000 4625170.000 68.29
461670.000 4625170.000 45.51
461690.000 4625170.000 44.25
461710.000 4625170.000 76.23
461730.000 4625170.000 86.36
461750.000 4625170.000 70.84
461770.000 4625170.000 77.82
461790.000 4625170.000 64.18
461810.000 4625170.000 77.53
461830.000 4625170.000 79.08
461850.000 4625170.000 77.04
461870.000 4625170.000 106.17
461890.000 4625170.000 64.63
461310.000 4625150.000 66.84
461330.000 4625150.000 79.6
461350.000 4625150.000 51.87
461370.000 4625150.000 52.58
461390.000 4625150.000 48.07
461410.000 4625150.000 81.95
461430.000 4625150.000 67.6
461450.000 4625150.000 55.51
461470.000 4625150.000 83.01
461490.000 4625150.000 97.3
461510.000 4625150.000 89.53
461530.000 4625150.000 98.05
461550.000 4625150.000 100.73
461570.000 4625150.000 91.66
461590.000 4625150.000 70.11
461610.000 4625150.000 56.38
461630.000 4625150.000 60.33
461650.000 4625150.000 79.08
461670.000 4625150.000 66.48
461690.000 4625150.000 70.72
461710.000 4625150.000 77.29
461730.000 4625150.000 74.37
461750.000 4625150.000 70.03
461770.000 4625150.000 87.23
461790.000 4625150.000 94.55
461810.000 4625150.000 77.96
461830.000 4625150.000 58.81
461850.000 4625150.000 63.19
461870.000 4625150.000 77.71
461890.000 4625150.000 63.8
461310.000 4625130.000 84.77
461330.000 4625130.000 55.69
461350.000 4625130.000 70.77
461370.000 4625130.000 67.99
461390.000 4625130.000 52
461410.000 4625130.000 42.34
461430.000 4625130.000 48.23
461450.000 4625130.000 40.06
461470.000 4625130.000 80.66
461490.000 4625130.000 49.14
461510.000 4625130.000 79.93
461530.000 4625130.000 96.73
461550.000 4625130.000 102.65
461570.000 4625130.000 85.74
461590.000 4625130.000 68.85
461610.000 4625130.000 64.98
461630.000 4625130.000 43.04
461650.000 4625130.000 82.03
461670.000 4625130.000 75.45
461690.000 4625130.000 49.75
461710.000 4625130.000 72.83
461730.000 4625130.000 83.69
461750.000 4625130.000 63.19
461770.000 4625130.000 72.56
461790.000 4625130.000 78.19
461810.000 4625130.000 77.47
461830.000 4625130.000 62.7
461850.000 4625130.000 78.8
461870.000 4625130.000 81.7
461890.000 4625130.000 72.43
461310.000 4625110.000 74.55
461330.000 4625110.000 76.04
461350.000 4625110.000 90.59
461370.000 4625110.000 86.55
461390.000 4625110.000 66.01
461410.000 4625110.000 39.35
461430.000 4625110.000 60.48
461450.000 4625110.000 54.18
461470.000 4625110.000 68.95
461490.000 4625110.000 41.48
461510.000 4625110.000 60.14
461530.000 4625110.000 97.9
461550.000 4625110.000 98.93
461570.000 4625110.000 107.08
461590.000 4625110.000 89.71
461610.000 4625110.000 66.73
461630.000 4625110.000 58.58
461650.000 4625110.000 58.99
461670.000 4625110.000 59.85
461690.000 4625110.000 70.85
461710.000 4625110.000 76.22
461730.000 4625110.000 85.45
461750.000 4625110.000 87.76
461770.000 4625110.000 104.3
461790.000 4625110.000 61.4
461810.000 4625110.000 17.09
461830.000 4625110.000 85.53
461850.000 4625110.000 93.14
461870.000 4625110.000 95.24
461890.000 4625110.000 106.82
461310.000 4625090.000 67.41
461330.000 4625090.000 53.16
461350.000 4625090.000 68.98
461370.000 4625090.000 69.03
461390.000 4625090.000 46.76
461410.000 4625090.000 42.7
461430.000 4625090.000 36.07
461450.000 4625090.000 48.68
461470.000 4625090.000 37.15
461490.000 4625090.000 53.33
461510.000 4625090.000 40.91
461530.000 4625090.000 76.58
461550.000 4625090.000 106.47
461570.000 4625090.000 110.71
461590.000 4625090.000 91.75
461610.000 4625090.000 75.23
461630.000 4625090.000 74.39
461650.000 4625090.000 105.17
